model_kind,horizon,metric_code,samples,mae,rmse,mape,smape,mase,rmsse,pinball_q10,pinball_q50,pinball_q90,pinball_avg,picp80,ace80,miw,winkler80
ensemble,7d,system_temperature,168,1.5382504221961897,1.7519878098943542,0.03132740945604001,0.03073360807184667,0.7462368924669003,0.4891335843123928,0.38129582442475973,0.7691252110980948,0.30801648642635643,0.486145840649737,0.47023809523809523,0.3297619047619048,2.739989209321554,6.893123108511164
lstm,24h,cpu_load_total,24,3.846049741665945,5.35381462157689,0.07483289436216965,0.07188986822573515,0.48019812152858976,0.419674475440087,1.1579186195620983,1.9230248708329725,0.8292296174913427,1.303391035962138,0.7083333333333334,0.09166666666666667,9.942835380478984,19.871482370534412
lstm,24h,mem_usage_percent,24,1.5678893384104178,1.9556843263707915,0.019748416492478497,0.01953827424438882,0.44171536629742075,0.3458392370132514,0.612850160639427,0.7839446692052089,0.2601772993065015,0.5523240430503792,0.5833333333333334,0.21666666666666667,2.821072813045774,8.730274599459285
lstm,24h,net_bytes_recv,24,151.6580041851643,200.57540446748598,0.46128092801542137,0.2813117167888242,0.6435687848406478,0.49998315399399956,61.573066232508154,75.82900209258214,36.02449481694459,57.8088543806783,0.4166666666666667,0.38333333333333336,216.68912563214687,975.9756104945276
lstm,24h,net_bytes_sent,24,163.58787289858518,215.48019640234062,0.4501816323526558,0.3129001711867266,0.7485268105238689,0.5476770232556107,60.34596756921178,81.79393644929259,44.88271296037771,62.340872326294026,0.4583333333333333,0.34166666666666673,199.1991450345432,1052.286805295895
lstm,24h,ping_latency_gateway,24,1.5150933140102927,1.9261640792654466,0.13737687167692017,0.13585241703548753,0.6872380195579596,0.5863093630266621,0.33696018375231135,0.7575466570051463,0.455740887948481,0.5167492429019795,0.5416666666666666,0.2583333333333334,3.3607910574113404,7.927010717007925
lstm,24h,storcli_drive_temperature,24,1.0767398686082925,1.2304931406407966,0.03444717516083982,0.03378462729226817,0.7693111105417225,0.5605584780737823,0.3695134058925111,0.5383699343041463,0.1785328033479172,0.3621387145148582,0.375,0.42500000000000004,1.6474429871884417,5.4804620924042835
lstm,24h,system_temperature,24,1.3165422693535485,1.6653387639143147,0.025397008527878392,0.02538746614172502,0.6386817111878612,0.46494222967047794,0.3901878746649717,0.6582711346767742,0.4084141434869812,0.4856243842762424,0.375,0.42500000000000004,1.8473134630413393,7.986020181519528
lstm,30d,cpu_load_total,702,6.658537885140081,8.010718117562282,0.14754965348702836,0.13261670628685937,0.8313510223053511,0.6279436554148295,2.6947200527696076,3.3292689425700406,1.1254527343510503,2.383147243230233,0.3789173789173789,0.4210826210826211,9.629067150059848,38.20172787120661
lstm,30d,mem_usage_percent,702,5.960067779224861,6.336028825810511,0.0769859109525739,0.07374935397326533,1.6791067186711275,1.120450445537201,3.9820281536568314,2.9800338896124305,0.737502389831533,2.566521477700265,0.03418803418803419,0.7658119658119659,2.988001930739966,47.19530543488355
